employee_id,first_name,last_name,email,phone_number,hire_date,department,job_title,years_of_experience,education_level,city,state,salary
12154,Corey,Cooper,corey.cooper88@mullins.com,(309)266-8731x4750,2022-09-04,Operations,Logistics Coordinator,1,Master's Degree,Port Sandraville,ME,111666.28
12155,Amanda,Lozano,amanda.lozano27@miller.info,+1-546-967-5297x7310,2022-02-22,Operations,Supply Chain Analyst,1,Associate's Degree,North Bryantown,MA,119658.04
12156,Kyle,Bradley,kyle.bradley56@hardy-le.info,(484)455-4248,2011-06-24,Operations,Operations Manager,12,PhD,New Bethtown,TN,248617.86
12157,John,Goodwin,john.goodwin91@massey-salazar.com,+1-244-790-6403x033,2021-11-10,Human Resources,HR Manager,4,High School,North Jeff,ID,172176.21
12158,Danny,Norman,danny.norman48@mckee.com,365.814.4528,2021-07-10,Legal,Legal Counsel,5,Master's Degree,Lake Lori,FM,309596.6
12159,Alice,Gonzalez,alice.gonzalez41@garza-hayes.biz,+1-374-533-7688,2016-07-05,Operations,Logistics Coordinator,11,Master's Degree,Sotofurt,GU,124629.03
12160,Sabrina,Robinson,sabrina.robinson8@brown-shaw.biz,(942)354-1268,2023-12-23,Operations,Logistics Coordinator,3,High School,East Victoriahaven,KS,127971.84
12161,Kyle,Dixon,kyle.dixon46@porter.biz,372-267-7875x55480,2016-09-04,IT,Network Administrator,8,PhD,Port James,MN,144364.12
12162,Jeffery,Davis,jeffery.davis17@fuller.com,(558)622-0909x59500,2016-12-13,IT,Network Administrator,6,Bachelor's Degree,Millerberg,KY,78452.73
12163,Nicholas,Nguyen,nicholas.nguyen6@chen-haas.org,871.456.0620x897,2019-02-27,Research & Development,R&D Engineer,6,High School,Crystalmouth,AL,117306.29
12164,Alyssa,Kennedy,alyssa.kennedy99@shepard-baxter.org,+1-347-298-0145x46445,2006-06-08,Finance,Accountant,21,High School,East Kelly,SD,86306.99
12165,Claire,Hughes,claire.hughes80@white-carter.com,001-884-314-8537x4803,2012-06-25,Operations,Supply Chain Analyst,14,Bachelor's Degree,North Kimberlystad,FL,108431.3
12166,Kyle,Walton,kyle.walton5@guzman.net,001-235-563-2648x64096,2022-10-21,IT,System Administrator,0,PhD,Loveside,IA,189145.13
12167,Philip,Cordova,philip.cordova19@huffman.com,304-950-2438x593,2006-07-20,Marketing,Content Creator,20,Bachelor's Degree,East Alfred,UT,174213.81
12168,Timothy,Thompson,timothy.thompson18@gibson.com,713-482-7581x456,2010-04-24,Finance,Auditor,16,Master's Degree,Castilloshire,OH,269182.85
12169,Julie,Holt,julie.holt20@hicks.net,001-752-769-6108,2006-04-02,Operations,Logistics Coordinator,21,Master's Degree,Ponceport,PA,183145.94
12170,Stephen,Mitchell,stephen.mitchell39@martinez-wilkinson.com,206.371.1057x956,2019-02-01,Marketing,Marketing Specialist,4,High School,Lake Elizabethbury,OR,106016.16
12171,Nathan,Oliver,nathan.oliver90@hudson-brown.info,(874)293-8741,2008-06-20,Sales,Sales Manager,16,Bachelor's Degree,East Allisonburgh,MS,332856.28
12172,Stacy,Lee,stacy.lee37@huerta-martinez.com,(723)831-2664x844,2022-06-27,Customer Support,Customer Success Manager,3,Master's Degree,Lake Brianbury,ID,123179.16
12173,Shawna,Brock,shawna.brock20@daniel.net,842-776-4065,2008-04-23,Legal,Paralegal,16,Master's Degree,Meghanburgh,CO,90768.39
12174,Christopher,Keller,christopher.keller64@marquez.org,001-679-745-4415x58231,2016-04-25,Customer Support,Customer Support Rep,7,Bachelor's Degree,New Emmafurt,CT,161711.72
12175,Joanna,Dorsey,joanna.dorsey68@ortiz.com,001-805-499-8643x98354,2013-06-18,Research & Development,Data Scientist,13,High School,East Laurenburgh,VA,97708.17
12176,Timothy,Arnold,timothy.arnold74@huff.net,001-243-804-7474x580,2006-08-09,Operations,Operations Manager,16,Bachelor's Degree,Tracimouth,MH,218085.2
12177,Cassandra,Johnston,cassandra.johnston47@burke-pittman.com,938-242-4386x771,2012-12-04,Marketing,SEO Analyst,12,Associate's Degree,North Shirley,GU,99957.63
12178,Andrew,Lopez,andrew.lopez28@stanley.org,479.236.5426x7618,2021-03-21,Human Resources,Recruiter,6,Bachelor's Degree,Morrisonside,TX,169747.55
12179,Amanda,Austin,amanda.austin33@hernandez-steele.info,7962440350,2010-02-25,Finance,Auditor,16,PhD,Stephenchester,CO,329541.8
12180,Preston,Ramirez,preston.ramirez13@singleton.com,707-485-2365x8212,2012-05-06,Operations,Operations Manager,12,High School,Bautistaland,IA,79528.2
12181,Michelle,Carlson,michelle.carlson45@reed.net,(730)977-4046x836,2022-12-26,Finance,Auditor,4,High School,Jonesburgh,FL,119043.75
12182,Kayla,Simmons,kayla.simmons37@brown-harrison.com,963.760.4682x93321,2021-11-15,Human Resources,HR Specialist,1,High School,South Elizabethfurt,CO,77824.97
12183,Stephen,Chang,stephen.chang35@perez-morris.net,438-283-4976,2010-01-26,Legal,Paralegal,16,Associate's Degree,East Tara,NV,82123.29
12184,Michael,Mccall,michael.mccall41@pugh.com,001-587-942-8021x483,2022-06-22,Research & Development,Data Scientist,5,Bachelor's Degree,Stephanieport,ME,132546.86
12185,Dale,Anderson,dale.anderson49@robertson.biz,730.366.8926x58118,2007-02-11,Human Resources,HR Coordinator,20,Master's Degree,Port Angelashire,SD,253603.52
12186,David,Sanchez,david.sanchez95@miller-bailey.com,4224807871,2015-06-04,Sales,Sales Manager,9,Bachelor's Degree,South Angela,ND,176907.31
12187,Lisa,Hardin,lisa.hardin14@walker.com,+1-471-491-3170x0617,2016-06-11,IT,IT Support Specialist,10,Associate's Degree,North Robert,MS,93048.0
12188,Chad,Taylor,chad.taylor53@salazar.com,(294)605-7032x423,2019-06-06,Operations,Supply Chain Analyst,4,High School,West James,MI,75153.16
12189,Anthony,Smith,anthony.smith76@griffin-fowler.org,(701)895-7857,2022-06-04,Operations,Logistics Coordinator,4,Associate's Degree,Michealton,WI,141040.6
12190,Morgan,Jones,morgan.jones29@arnold.org,001-452-342-5739,2023-06-19,Sales,Business Development Rep,1,Master's Degree,Normanfurt,KS,93664.04
12191,Linda,Williams,linda.williams70@morgan.com,(274)949-3009,2008-05-02,Finance,Auditor,19,Associate's Degree,Davisside,IA,94465.76
12192,Eric,Russo,eric.russo25@porter.biz,2744596536,2011-08-31,Sales,Business Development Rep,14,Bachelor's Degree,Port Thomas,KY,182837.27
12193,Bryan,Hill,bryan.hill4@obrien-grimes.net,578.444.4592x3587,2011-09-15,Operations,Logistics Coordinator,12,Bachelor's Degree,West James,ID,135214.12
12194,Jennifer,Payne,jennifer.payne93@wright-johnson.org,863.955.6553x151,2011-02-19,Finance,Accountant,12,PhD,Donaldview,WV,172873.06
12195,Patricia,Gallagher,patricia.gallagher42@george-cooper.com,(424)498-2666,2005-09-15,Operations,Operations Manager,17,Master's Degree,Waltonmouth,VA,345150.27
12196,Elizabeth,George,elizabeth.george63@jones.org,731-605-6031x484,2017-11-02,Legal,Paralegal,9,Bachelor's Degree,Lake Warren,ID,65830.2
12197,Gina,Coffey,gina.coffey91@schultz-brown.net,4313804401,2007-08-13,Finance,Auditor,18,Associate's Degree,South Jeremiah,ME,190527.42
12198,Cathy,Davis,cathy.davis97@king.com,787.772.0722,2022-06-09,Research & Development,Research Scientist,4,High School,New Laurenburgh,AZ,109892.37
12199,Renee,Gonzalez,renee.gonzalez91@nunez-green.com,255-464-4294,2023-12-02,Marketing,Marketing Manager,0,Associate's Degree,Roweview,MS,136475.26
12200,Donna,Rich,donna.rich49@foster.com,862-397-3829x59216,2019-04-08,Human Resources,HR Specialist,5,Master's Degree,Anitafort,IL,164401.29
12201,Deanna,Torres,deanna.torres51@murphy.net,001-414-922-4718x328,2012-05-28,Finance,Finance Manager,13,Master's Degree,Brownfurt,MA,179625.49
12202,Christian,Valencia,christian.valencia63@fuller.net,+1-624-915-5494,2020-10-25,Customer Support,Customer Success Manager,5,High School,Thompsonhaven,TX,81519.92
12203,Ronald,Arnold,ronald.arnold54@holt.biz,001-287-598-9158x0335,2023-03-16,Legal,Legal Counsel,4,Associate's Degree,Berryfurt,DC,192294.1
12204,Willie,Mcmahon,willie.mcmahon15@mckinney.com,546.290.8050x57316,2007-10-11,IT,Cybersecurity Analyst,16,Master's Degree,Goldenberg,PA,358625.64
12205,Timothy,Brown,timothy.brown65@gutierrez.com,(245)471-4901x69889,2023-11-06,Sales,Sales Manager,3,PhD,New Kyleport,LA,376033.75
12206,Matthew,Harris,matthew.harris12@scott-ruiz.com,+1-827-725-4206x847,2020-04-13,Legal,Paralegal,5,Associate's Degree,Frazierberg,UT,121407.4
12207,Mitchell,Benitez,mitchell.benitez94@obrien-bailey.com,001-461-203-4696x144,2007-06-18,Engineering,DevOps Engineer,17,High School,Port Amber,AK,130195.57
12208,Anthony,Stephens,anthony.stephens54@johnson.info,(570)280-7933x501,2015-09-24,Customer Support,Customer Support Rep,8,PhD,Port Robert,WI,274468.14
12209,Earl,Castillo,earl.castillo36@duncan.biz,+1-306-337-0874,2013-08-23,Engineering,Senior Software Engineer,9,High School,Christineport,MT,133257.18
12210,Kristina,Mccoy,kristina.mccoy92@simpson.com,(447)697-3168,2005-12-30,Finance,Auditor,19,Associate's Degree,Bryantview,PA,103691.91
12211,Tracy,Hicks,tracy.hicks98@johnson.org,001-242-946-1136,2011-02-04,Human Resources,HR Coordinator,15,Associate's Degree,North Kim,DE,174342.45
12212,Gary,Perez,gary.perez99@sullivan.org,498-887-6180x3828,2006-08-10,Operations,Operations Manager,17,Bachelor's Degree,Moorestad,AK,128949.76
12213,Lori,Kelly,lori.kelly14@williams-ross.org,373-858-7538x12270,2006-01-05,Human Resources,HR Coordinator,17,High School,Port Katherine,MA,98691.02
12214,Samuel,Johnson,samuel.johnson4@kelly.org,340.778.3702,2006-05-04,Operations,Supply Chain Analyst,17,High School,Davidborough,IA,113798.28
12215,George,Larson,george.larson28@foster-bright.com,575.959.2953x13912,2022-07-05,Finance,Finance Manager,1,High School,Sheppardborough,VT,80078.59
12216,Renee,Long,renee.long84@joseph-kelley.com,7693711585,2025-04-25,Legal,Paralegal,0,Master's Degree,North Toddville,KY,83980.33
12217,Darrell,Cunningham,darrell.cunningham60@johnson.info,364.421.2752,2010-07-11,Human Resources,HR Coordinator,14,Bachelor's Degree,Floreston,MI,76184.58
12218,Sabrina,Krause,sabrina.krause90@powell-ramos.com,+1-652-751-8669x81154,2020-06-06,Research & Development,R&D Engineer,4,Bachelor's Degree,Mckinneymouth,DC,116149.74
12219,Ann,Valencia,ann.valencia9@garcia.net,766-926-1122x75385,2012-03-25,IT,Network Administrator,13,PhD,Kathleenton,IA,216004.29
12220,Kathryn,Hernandez,kathryn.hernandez47@miller.biz,628.903.6939,2008-09-14,Operations,Logistics Coordinator,15,PhD,West Tiffany,AS,150066.49
12221,Monica,Marshall,monica.marshall35@parker.com,+1-985-308-5170x116,2016-11-27,Marketing,Marketing Specialist,10,Bachelor's Degree,Tracybury,CA,101327.9
12222,Marie,Hall,marie.hall6@oneal-mcdonald.net,626.411.3564x4395,2016-08-29,Finance,Accountant,9,Bachelor's Degree,Port Kimberlyville,DE,176905.37
12223,Jorge,Chavez,jorge.chavez20@grant.org,+1-672-674-9311x62969,2011-04-20,Sales,Account Manager,16,Bachelor's Degree,Port Sierra,TX,171909.18
12224,Edward,Gonzalez,edward.gonzalez38@clark-johns.com,593-459-4216,2008-03-29,Sales,Business Development Rep,17,High School,Travisland,TN,167517.12
12225,David,Mora,david.mora11@haynes-chapman.com,993-734-6228x285,2012-08-06,Operations,Operations Manager,14,Bachelor's Degree,Teresahaven,WY,134357.18
12226,Cynthia,Nelson,cynthia.nelson39@hamilton.com,001-672-587-5578,2014-07-29,Legal,Legal Counsel,10,Bachelor's Degree,North Antonio,CT,287788.54
12227,Anna,Lopez,anna.lopez28@gilbert-lawson.com,001-387-495-5586,2014-02-25,Customer Support,Customer Support Rep,10,Associate's Degree,Williamsview,OR,97687.76
12228,Megan,Kirby,megan.kirby26@kim.biz,001-550-290-6595x812,2005-10-07,Human Resources,Recruiter,17,PhD,West Jeffrey,MD,231880.69
12229,Allison,Logan,allison.logan88@sanford.com,768-613-6274x6794,2016-04-19,Sales,Account Manager,7,Associate's Degree,Port Amandamouth,WI,113459.15
12230,Jesse,Solis,jesse.solis28@barrett.info,985-273-0319x79982,2020-02-24,Customer Support,Customer Success Manager,5,Bachelor's Degree,New Johnchester,FL,113756.31
12231,David,Brown,david.brown40@mclaughlin.info,501-492-2595x77339,2013-12-30,IT,System Administrator,10,PhD,Benitezville,GU,286159.79
12232,Peter,Hull,peter.hull67@wood-lee.com,949.825.3185,2010-08-12,Sales,Sales Representative,13,Bachelor's Degree,South Amandafort,WV,160027.18
12233,Kelly,Collins,kelly.collins32@wilson.com,(905)627-0744x967,2014-09-28,IT,IT Support Specialist,10,Master's Degree,South Annaview,OH,126569.35
12234,Sarah,Jenkins,sarah.jenkins79@mitchell.com,490-447-7799,2019-03-28,Customer Support,Customer Support Rep,6,High School,Brandonshire,SD,64830.78
12235,Melissa,Davis,melissa.davis59@wilson-kelly.com,906-913-2512x17937,2019-11-14,Sales,Business Development Rep,5,PhD,New Molly,VA,273021.38
12236,Jennifer,Miller,jennifer.miller37@russell.net,595-416-1252x5703,2008-05-21,Human Resources,HR Manager,16,Bachelor's Degree,Weeksburgh,NH,171968.0
12237,Justin,Wilson,justin.wilson29@coleman-hall.com,210.886.3646x338,2014-07-10,Finance,Auditor,12,PhD,South Carlosstad,MH,284234.38
12238,Angela,Anderson,angela.anderson67@graham-martin.com,(417)551-4148,2024-10-12,Research & Development,R&D Engineer,1,Master's Degree,Justinburgh,UT,99059.65
12239,Shelby,Hunter,shelby.hunter83@stewart.com,(923)689-8444,2020-11-26,IT,IT Support Specialist,5,PhD,Johnburgh,MH,125812.07
12240,Luis,Reed,luis.reed89@mathis-farrell.com,001-414-919-0234x416,2022-05-09,Marketing,Content Creator,3,Bachelor's Degree,Lake Ann,PR,150595.01
12241,Daniel,Blanchard,daniel.blanchard60@bates-garza.com,692-382-2570x717,2018-01-08,Research & Development,R&D Engineer,7,Associate's Degree,Coreychester,WA,199884.17
12242,Elizabeth,King,elizabeth.king67@martinez.com,2378374599,2010-04-07,Sales,Sales Manager,17,Master's Degree,East Joshuaview,MH,413071.52
12243,Christian,Harmon,christian.harmon90@glover-andrews.com,657.920.1649,2023-06-20,Research & Development,Data Scientist,3,Associate's Degree,Larabury,OH,84586.42
12244,Arthur,Barnes,arthur.barnes57@johnson-hernandez.com,7305121671,2009-09-14,Customer Support,Customer Success Manager,15,High School,North Joshuabury,IN,176506.04
12245,Joshua,Mccarty,joshua.mccarty49@blanchard-torres.org,689-594-8759x3502,2014-05-26,Legal,Legal Counsel,11,Associate's Degree,Riveraburgh,DE,190452.26
12246,Patricia,Torres,patricia.torres50@baker.com,4307636821,2022-08-13,Sales,Account Manager,1,High School,New Rhondaland,AS,143709.37
12247,Maria,Baker,maria.baker6@wagner-smith.com,563-940-5116x284,2019-08-22,Marketing,Marketing Manager,5,Bachelor's Degree,Elizabethbury,MD,192123.68
12248,David,Smith,david.smith7@barry.com,001-824-218-4457,2019-12-01,Human Resources,HR Manager,5,PhD,East Kellytown,SD,252900.07
12249,Jason,Dickerson,jason.dickerson69@hayes-taylor.com,(674)405-5583x1171,2014-03-03,Operations,Supply Chain Analyst,12,Associate's Degree,East Dannyfurt,PR,109843.01
12250,Paula,Hall,paula.hall21@gibson-campbell.com,327-368-0285x779,2013-11-12,Marketing,SEO Analyst,13,Associate's Degree,North Laurenhaven,TX,193037.72
12251,Yvonne,Osborn,yvonne.osborn52@davis-hernandez.com,8189098459,2006-01-14,Marketing,Marketing Specialist,18,PhD,North Michaelland,VA,319813.22
12252,Donald,Collins,donald.collins45@miller-kline.org,799.644.8811x52118,2022-05-31,Legal,Paralegal,4,Associate's Degree,East Michael,KY,57960.94
12253,Mindy,Petty,mindy.petty64@schultz-callahan.com,+1-229-894-4213x7325,2012-05-08,Legal,Legal Counsel,14,PhD,Hamiltonshire,MD,368820.41
12254,Joseph,Sharp,joseph.sharp59@moore.com,528-522-1258x1330,2021-07-30,Research & Development,Data Scientist,3,PhD,Harveyland,VI,208242.58
12255,Catherine,Mcguire,catherine.mcguire59@duncan.com,327-728-9163,2019-10-14,Marketing,Marketing Specialist,7,Bachelor's Degree,North Christinafurt,NC,119200.42
12256,Melanie,Barnes,melanie.barnes54@baker.com,(905)246-9699,2021-06-14,Customer Support,Customer Support Rep,3,High School,North Vanessaview,VT,92265.79
12257,Jeffrey,Munoz,jeffrey.munoz57@burns-morgan.com,868-617-7768x2336,2023-07-29,Customer Support,Customer Support Rep,1,Associate's Degree,Lake Jeremy,AZ,74012.33
12258,Linda,Fuller,linda.fuller34@melendez.net,671.365.1924x6096,2018-01-10,Operations,Logistics Coordinator,5,Master's Degree,East Brittanychester,KY,146850.47
12259,Amber,Murphy,amber.murphy63@andrews-owens.com,001-335-330-3418x6020,2009-04-09,Research & Development,R&D Engineer,16,High School,Priceburgh,AS,147768.05
12260,Lauren,Brown,lauren.brown1@schwartz-williams.com,+1-555-935-7958x77146,2024-09-20,Engineering,Engineering Manager,1,High School,East Kenneth,AZ,168111.35
12261,William,Walker,william.walker40@nolan.com,797.579.6835,2023-09-19,Legal,Paralegal,2,Master's Degree,South Emmatown,WV,185504.16
12262,Ronald,Combs,ronald.combs3@carson.org,622.813.9691,2009-10-14,Engineering,Software Engineer,13,Associate's Degree,Joshuaville,AZ,79626.36
12263,John,Rodriguez,john.rodriguez48@cole-crawford.info,001-450-840-2596x5904,2019-01-06,Finance,Auditor,8,Master's Degree,New Curtistown,CT,211684.33
12264,Sandra,Cantrell,sandra.cantrell24@boyle-garrison.com,7092892316,2022-04-20,Human Resources,Recruiter,5,PhD,Marcusfurt,GU,156726.15
12265,Donna,Campos,donna.campos32@price-bryant.com,+1-472-635-0532x596,2024-07-07,Sales,Sales Manager,0,High School,Nunezville,IN,195330.9
12266,Jennifer,Gonzalez,jennifer.gonzalez10@torres-hurst.info,299-560-8249,2006-04-15,Operations,Logistics Coordinator,18,PhD,Lake Caroline,OK,125900.81
12267,Kelsey,Li,kelsey.li6@nunez.biz,916-652-6718,2019-06-18,Legal,Legal Counsel,6,Master's Degree,East Aaron,FL,113060.41
12268,Jason,Williams,jason.williams68@reyes.com,+1-538-215-6244x033,2018-05-21,Legal,Legal Counsel,9,Master's Degree,New Cindy,NH,147951.8
12269,Oscar,Hoover,oscar.hoover22@butler.com,985-993-1733x05201,2024-11-22,Operations,Supply Chain Analyst,0,PhD,Josephside,FM,189537.6
12270,Jessica,Delacruz,jessica.delacruz80@quinn-vargas.com,822-495-1095x16953,2019-06-03,Legal,Legal Counsel,5,Master's Degree,South Victoria,MH,335411.7
12271,Tammy,Park,tammy.park58@campos.com,+1-282-521-8693,2011-03-14,Customer Support,Customer Success Manager,13,PhD,Port Matthewton,WA,310120.54
12272,Cassandra,Meyer,cassandra.meyer71@peters-dougherty.info,6736697219,2020-01-11,IT,IT Support Specialist,3,Bachelor's Degree,South Tammy,KS,103042.36
12273,Vicki,Rosales,vicki.rosales99@valdez.com,001-615-775-8213x790,2006-06-23,Engineering,Senior Software Engineer,18,PhD,Gallowayfurt,CO,589553.13
12274,Christopher,Rogers,christopher.rogers60@andersen.com,+1-567-754-1421x2146,2013-06-30,Marketing,Marketing Specialist,12,Associate's Degree,Michaelmouth,OR,92632.23
12275,Alexander,Wood,alexander.wood52@green.info,666.236.8233x154,2012-07-30,Sales,Sales Representative,10,Associate's Degree,Heatherton,NC,93637.37
12276,Karen,Cannon,karen.cannon7@gomez.com,608.947.4352x188,2011-03-19,Human Resources,HR Specialist,16,High School,Katieshire,FL,158918.64
12277,Rachel,Moore,rachel.moore82@greer-rowe.org,001-992-424-8402,2022-03-17,IT,Cybersecurity Analyst,2,PhD,Cookstad,VA,178421.15
12278,Melissa,Thomas,melissa.thomas21@griffin-mcpherson.com,675.322.2330x9191,2013-07-12,Research & Development,Data Scientist,14,Bachelor's Degree,Port Christopher,PA,255307.57
12279,Miguel,Barker,miguel.barker88@smith.com,2223407855,2007-06-26,IT,Network Administrator,19,Bachelor's Degree,Lake Michaeltown,PW,192022.49
